,station,lat,lon,lat_rad,lon_rad,closest_pt_site,dist_to_pt_site
630,02312558,28.644436,-82.25703368,0.4999397205767944,-1.4356560706398678,USC00084289,11.451868617847575
631,02312598,28.7241557,-82.2423118,0.5013310918204966,-1.4353991253617842,USC00084289,6.910460181815423
632,02312600,28.74359973,-82.2200892,0.5016704541638531,-1.4350112678234306,USC00084289,6.9467933421438595
633,02312640,28.6972136,-82.1039741,0.500860863468095,-1.4329846770171482,USC00084289,14.602891736375417
634,02312645,28.70443503,-82.1570313,0.5009869011982973,-1.4339106998490372,USC00084289,11.628516906384949
635,02312667,28.77026704,-82.0636961,0.5021358865260032,-1.4322816933010298,USC00084289,15.25115408182196
636,02312675,28.8425,-82.1302778,0.5033965895064645,-1.433443763187605,USC00084289,11.384287170668106
637,02312720,28.82331955,-82.1831448,0.5030618275019504,-1.4343664664032567,USC00084289,7.97634403403575
638,02312722,28.85192929,-82.2209241,0.5035611616630898,-1.4350258395773554,USC00084289,6.515531731538617
639,02312762,28.91220435,-82.2800934,0.504613159916927,-1.4360585386784557,USC00084289,7.814006873498104
640,02312764,28.9511111,-82.25,0.5052922108056773,-1.435533309765336,USC00084289,10.929154899413694
641,02313000,28.98886759,-82.3495406,0.5059511858701736,-1.4372706209747468,USC00084289,13.046864702270756
642,02313700,29.20413378,-82.769001,0.5097082896538974,-1.4445915860364793,USC00089120,14.409983259419363
643,02314500,30.68055556,-82.5605556,0.5354767108630527,-1.4409535274958425,USC00093325,15.572786020376927
644,02315500,30.3257812,-82.7381826,0.529284730179397,-1.4440537034862826,USC00084731,12.963737590144177
645,02316000,31.38527778,-83.1935,0.5477764339140165,-1.4520004912579025,USC00098703,17.219687537966294
646,02317500,30.70383333,-83.0326667,0.5358829845920746,-1.4491934206260546,USC00084394,13.558030679328592
647,02317620,30.59826888,-83.073195,0.5340405373665177,-1.4499007729012907,USC00084394,9.253992827903996
648,023177483,30.94908333,-83.2718333,0.5401634045825907,-1.453367665256855,USW00093845,11.513542845740044
649,02317755,30.8926111,-83.3188611,0.5391777782331472,-1.4541884552068245,USW00093845,8.008638124353391
650,02318000,31.15555556,-83.5436111,0.5437670248100257,-1.4581110827006818,USC00096087,12.243907222364241
651,02318380,31.0004722,-83.4567778,0.5410603095629701,-1.4565955557153096,USW00093845,18.461446816523704
652,02318500,30.79305556,-83.4536111,0.5374402062715463,-1.4565402863738868,USW00093845,10.526137522535365
653,02319000,30.59548716,-83.2595906,0.5339919871936492,-1.453153989832521,USW00093845,12.961411466429198
654,02319302,30.48049106,-83.2443097,0.5319849266216965,-1.452887287814853,USC00084394,18.074470460643397
655,02319394,30.41049435,-83.18013979,0.5307632535666329,-1.4517673116046446,USC00085099,15.334140707375528
656,02319500,30.38466196,-83.1718058,0.5303123933074736,-1.4516218560393164,USC00085099,13.99532618383014
657,02319800,30.2449425,-83.24958439,0.5278738287013651,-1.452979348522375,USC00085539,10.391190768326277
658,02320000,30.09994513,-83.1715247,0.5253431471881326,-1.4516169499187892,USC00085539,0.7638958827881674
659,02320500,29.955785,-82.9276278,0.5228270782695296,-1.4473601459783816,USC00085539,18.429503894591022
660,02320700,29.84635394,-82.2195493,0.5209171459685821,-1.435001844790799,USW00012816,11.188809979562844
661,02321500,29.9219073,-82.4262246,0.5222358008615267,-1.4386090092583461,USW00012816,18.278649868526244
662,02321898,29.92656389,-82.5596472,0.5223170736889421,-1.4409376729249175,USC00084731,17.99616454466395
663,02322500,29.84884769,-82.7151204,0.5209606701168037,-1.443651192163529,USC00084731,24.34649087022926
664,02322688,29.9799552,-82.758457,0.5232489278403951,-1.444407558520149,USC00084731,17.25527137455292
665,02322800,29.91162076,-82.8604033,0.5220562668698886,-1.4461868571153749,USC00085539,23.47621406033367
666,02323000,29.79134359,-82.924293,0.5199570342384077,-1.4473019427384863,USC00082008,15.402318106818516
667,02323500,29.58968017,-82.9365131,0.5164373435785755,-1.447515223718409,USC00082008,10.577510103480016
668,02323502,29.5891247,-82.9331797,0.5164276487981794,-1.447457044913123,USC00082008,10.780429425748244
669,02323566,29.4896808,-82.976791,0.5146920253221554,-1.4482182056891983,USC00089120,11.04621864503374
670,02324000,29.78661294,-83.3215262,0.5198744688201482,-1.4542349699767192,USC00082008,16.750793994958194
671,02324400,30.09827057,-83.4718112,0.5253139206026104,-1.456857938043079,USC00087025,6.120619351715214
672,02324500,30.06549165,-83.5579246,0.5247418205233626,-1.458360900403166,USC00087025,2.4859480473491993
673,02325000,30.0713236,-83.6623725,0.5248436072526743,-1.4601838601549597,USC00087025,5.598242746387261
674,02326000,30.17076448,-83.8237679,0.5265791780197548,-1.463000741282533,USC00087025,15.724610493966185
675,02326500,30.36992847,-83.80682559,0.5300552453966639,-1.4627050421901393,USC00085880,11.729997135634095
676,02326526,30.3013159,-83.9796085,0.5288577301419088,-1.4657206728608163,USC00085880,9.630783835647483
677,02326550,30.11234694,-83.9797728,0.5255595996058393,-1.4657235404367774,USC00085880,22.683199149513396
678,02326900,30.2714311,-84.1482508,0.5283361419856089,-1.4686640362539525,USW00093805,13.853910452156695
679,02327100,30.12936856,-84.4943482,0.5258566829188627,-1.4747045754165444,USC00088756,20.204234712372678
680,02327355,31.0022222,-83.9391667,0.5410908528248799,-1.4650148302953834,USC00096087,16.49267520640656
681,02327500,30.87583333,-84.0467778,0.5388849509055049,-1.4668929983020762,USC00091463,10.133386392613186
682,02328522,30.6690846,-84.3051807,0.5352765048426882,-1.4714029797037778,USC00091463,14.806522273111078
683,02329000,30.55408644,-84.3840715,0.5332694083169529,-1.4727798839133104,USC00088756,11.046811580382299
684,02329342,30.73555556,-84.4969444,0.5364366419516496,-1.4747498876545846,USC00087429,13.836214175748747
685,02329600,30.5124192,-84.5235206,0.5325421777887341,-1.475213729847253,USC00087429,4.406817626395569
686,02330000,30.38325266,-84.6549109,0.5302877963823253,-1.4775069231874363,USC00087429,12.259602320747346
687,02330100,30.426585,-84.92769349,0.5310440883879188,-1.4822678775250537,USC00085377,22.11829468191535
688,02330150,30.17658934,-84.6679637,0.5266808410052226,-1.4777347375240404,USC00088756,24.028409489004787
689,02330400,30.03624444,-84.8433,0.5242313604118404,-1.480794933257305,USC00089566,22.326587296046515
690,02330450,34.7008333,-83.72888889,0.6056437942706893,-1.4613447901670003,USC00094230,0.1767186603488594
691,02331000,34.5770833,-83.6360278,0.6034839493213462,-1.4597240583995095,USC00091965,5.939034397063149
692,023312495,34.6186111,-83.52888889,0.604208746162456,-1.4578541316630118,USC00091965,0.8145118608501329
693,02331600,34.5407222,-83.622775,0.6028493284066992,-1.4594927534044013,USC00092283,5.583874969328183
694,02333500,34.52805556,-83.9397222,0.6026282538335345,-1.4650245255993783,USC00092006,10.670717012832707
695,02334430,34.15694444,-84.07888889,0.5961511428987707,-1.4674534425489805,USC00092408,5.694048970372378
696,02334480,34.1325,-84.07,0.5957245069369645,-1.4672983021516328,USC00092408,7.424127941134919
697,02334578,34.09638889,-84.0780556,0.5950942491709147,-1.4674388988948566,USC00092408,9.572585678121861
698,02334620,34.07163889,-84.1304167,0.5946622801810462,-1.4683527724898224,USC00092408,10.845894759879984
699,02334653,34.05630556,-84.1090833,0.5943946630872512,-1.4679804344191774,USC00092408,11.954095449438217
700,02334885,34.0325,-84.08888889,0.5939791776849702,-1.4676279754741801,USC00092408,13.733690625034477
701,02335000,33.9972222,-84.2019444,0.5933634639221101,-1.4696011663612012,USW00053863,10.21491617034673
702,02335350,33.965,-84.2647222,0.5928010804398741,-1.4706968456683596,USW00053863,6.579264731332992
703,02335450,33.98593369,-84.3160356,0.5931664422549658,-1.4715924334487527,USW00053863,7.70579303004721
704,02335580,34.15591667,-84.2187222,0.5961332049283176,-1.4698939942124425,USC00092408,7.214190286616329
705,02335700,34.05055556,-84.2694444,0.5942943066552616,-1.4707792636062973,USW00053863,12.27423620026374
706,02335757,34.0175,-84.3533333,0.593717378297171,-1.4722434011171737,USW00053863,10.27286622730494
707,02335790,34.00266667,-84.3941667,0.5934584878496363,-1.4729560783919575,USW00053863,10.276283939428874
708,02335815,33.96805556,-84.3827778,0.5928544100223663,-1.4727573045887772,USW00053863,7.917256331986829
709,023358685,33.97902778,-84.4520278,0.5930459113876195,-1.4739659450957832,USW00053863,11.200300745669052
710,02335870,33.95388889,-84.4433333,0.5926071549868228,-1.4738141974439687,USW00053863,9.756990244404905
711,02335910,33.89402778,-84.45788889,0.5915623815234243,-1.474068240414039,USW00003888,8.731158545648393
712,02335990,33.86766667,-84.4541111,0.5911022933594439,-1.4740023055400902,USW00003888,7.23057079564002
713,02336000,33.85916667,-84.4544444,0.5909539403730244,-1.474008122722487,USW00003888,6.730553770953673
714,02336030,33.9058333,-84.225,0.5917684267173342,-1.4700035624922239,USW00053863,4.913688193592115
715,02336120,33.83155556,-84.3427778,0.590472035593394,-1.4720591728879793,USW00053863,3.7989245460308423
716,02336152,33.81044444,-84.2479722,0.5901035770406103,-1.4704045030186508,USW00053863,5.438726703557891
717,02336240,33.8030833,-84.3406944,0.5899751009109101,-1.4720228106983435,USW00053863,5.4379842623918675
718,02336300,33.82030556,-84.40763889,0.5902756860525447,-1.4731912124649118,USW00003888,7.122505421005168
719,02336313,33.82163889,-84.43863889,0.5902989570510603,-1.47373226453303,USW00003888,5.583711282960407
720,02336360,33.86916667,-84.37888889,0.5911284732982237,-1.4726894303049634,USW00053863,4.41789012082675
721,02336410,33.8382222,-84.4392778,0.5905883904114391,-1.473743415616154,USW00003888,6.233680776332715
722,02336490,33.81694444,-84.48,0.59021702344199,-1.4744541520848096,USW00003888,3.5287035500510755
723,02336526,33.7944722,-84.4741944,0.5898248088636917,-1.4743528252497557,USW00003888,2.9089190825499815
724,02336635,33.8033333,-84.52138889,0.5899794642340401,-1.4751765244890553,USW00003888,1.6674686310964701
725,02336728,33.74352778,-84.5681667,0.5889356609991728,-1.4759929512904277,USW00003888,3.645757311520962
726,02336840,33.8272222,-84.7198611,0.5903964041937199,-1.478640518027265,USW00003888,11.867713906202132
727,02336870,33.85916667,-84.6883611,0.5909539403730244,-1.4780907393128866,USC00092485,10.264127096702182
728,02336910,33.81777778,-84.65,0.5902315679687786,-1.4774212118132,USW00003888,7.850223133969775
729,02336968,33.85925,-84.65275,0.5909553947558901,-1.4774692083676297,USW00003888,9.35104383593324
730,02336986,33.83616667,-84.6314444,0.5905525146450656,-1.477097355498517,USW00003888,7.44356034627062
731,02337000,33.77677778,-84.6155,0.5895159829754609,-1.4768190732212618,USW00003888,5.406836572862655
732,02337170,33.65666667,-84.6736111,0.5874196486377358,-1.4778333032482176,USW00003888,12.173809413467103
733,02337410,33.65380556,-84.8210278,0.5873697128479741,-1.4804062100356423,USC00091640,15.437594905591512
734,02337498,33.5272222,-84.93638889,0.5851604164377368,-1.4824196408848318,USC00096335,8.896867128072593
735,02337500,33.52930556,-84.9287222,0.5851967779292411,-1.4822858319016021,USC00096335,8.989841333318799
736,02338000,33.47652778,-84.9011944,0.5842756318963479,-1.4818053811557714,USC00096335,5.367695167022412
737,02338500,33.2779722,-85.1009167,0.580810183277141,-1.4852911928804275,USC00096335,13.634900481642747
738,02338523,33.3407222,-85.2267222,0.5819053773827674,-1.4874869130725452,USC00017025,13.155025640232557
739,02338660,33.2357222,-84.9875556,0.5800727816681733,-1.4833126684417448,USC00096335,12.079563194584507
740,02338840,33.13980556,-84.97538889,0.5783987204927232,-1.4831003192931096,USC00096335,18.292907585333673
741,02339495,32.9015159,-85.1963308,0.5742397813522654,-1.4869564830782547,USC00014502,13.769013957454424
742,02339500,32.88663889,-85.1815833,0.5739801285449133,-1.4866990906468167,USC00014502,14.687585427148676
743,02341800,32.413,-84.82,0.565713570448922,-1.4803882715415901,USC00092159,9.994619145284256
744,02342500,32.31681467,-85.014931,0.5640348197483047,-1.4837904593057956,USW00013829,2.453013879126208
745,02342850,32.1527222,-84.9059167,0.5611708658690747,-1.4818878008390386,USC00012730,14.556412218026292
746,02342881,32.14066667,-85.04938889,0.5609604571775019,-1.4843918629395854,USC00012730,9.262650800401165
747,02343225,31.8182222,-84.97388889,0.5553327395211537,-1.4830741393543296,USW00063872,12.937505765073968
748,023432415,31.62138889,-85.06,0.5518973501840551,-1.4845770617463767,USW00063872,23.15810128778717
749,02343940,31.18083333,-85.0436111,0.5442082051240876,-1.4842910214805967,USC00092738,13.857987870256391
750,02344350,33.41555556,-84.3847222,0.5832114659050976,-1.4727912407707529,USC00094700,8.172477710394627
751,02344396,33.3597222,-84.3944444,0.5822369899406463,-1.4729609251712903,USW00053819,9.891779119374922
752,02344500,33.24416667,-84.4291667,0.5802201654732592,-1.4735669436301555,USW00053819,11.402212983895348
753,02344605,33.39555556,-84.6069444,0.5828624000546987,-1.4766697498317785,USW00053819,3.256124759493831
754,02344620,33.38916667,-84.6247222,0.582750892888651,-1.4769800309755392,USW00053819,3.8408918883135574
755,02344700,33.31916667,-84.5222222,0.5815291624122549,-1.4751910684922451,USW00053819,3.9529462416430725
756,02344872,33.04769444,-84.52663889,0.5767910781710236,-1.475268154274785,USW00053819,21.923689086595953
757,02346310,33.1872222,-84.2294444,0.5792262969809561,-1.4700811319054998,USW00053819,22.924378215873066
758,02347500,32.72138889,-84.2325,0.5710959719559926,-1.4701344621861236,USC00098535,16.93545059038781
759,02349605,32.29305556,-84.0436111,0.5636201450514612,-1.4668377289606533,USC00097087,25.62417140326584
760,02349900,32.19555556,-83.9022222,0.5619184490307668,-1.4643700271298803,USC00092266,16.351508100668358
761,02350512,31.725,-84.0186111,0.5537057051952011,-1.4664013966476548,USC00092361,9.485492406080885
762,02350600,32.0525,-84.5483333,0.5594216584954825,-1.4756467931585626,USC00097087,10.387116389921788
763,02350900,31.76444444,-84.2533333,0.5543941405448064,-1.4704980718651792,USW00013869,16.187289286315693
764,02351500,32.08305556,-84.2580556,0.5599549536222731,-1.4705804915484464,USC00097087,7.079771834390962
765,02351890,31.7761111,-84.1394444,0.5545977621745172,-1.4685103355787048,USC00092361,12.605240978134136
766,02352500,31.59416667,-84.1441667,0.5514222328153527,-1.4685927552619717,USC00090140,4.173384473964789
767,02353000,31.30694444,-84.33888889,0.5464092592169323,-1.4719912986041659,USW00063828,7.785672368894043
768,02353265,31.52694444,-84.5827778,0.5502489835713199,-1.4762479630927658,USW00063828,16.207226113746753
769,02353400,31.555,-84.6808333,0.5507386454668107,-1.4779593544174552,USW00063828,20.824494616555597
770,02353500,31.38277778,-84.54638889,0.5477328006827167,-1.475612856802054,USW00063828,6.586191268419999
771,02354350,31.59358333,-84.4530278,0.5514120516116943,-1.4739833983883033,USW00013869,15.744104003744006
772,02354475,31.46555556,-84.4494444,0.5491775454912081,-1.4739208562598873,USW00063828,10.628011477078958
773,02354500,31.35055556,-84.4825,0.5471704168514147,-1.4744977853161094,USW00063828,2.7015722167734735
774,02354800,31.29388889,-84.4919444,0.5461813968837737,-1.4746626211919847,USW00063828,1.815253039591199
775,02355350,31.2175,-84.4708333,0.5448481592413299,-1.4742941629882669,USW00063829,2.2673276623045404
776,02355662,31.14055556,-84.4802778,0.5435052254222266,-1.4744590006094715,USW00063829,4.092016330044995
777,02356000,30.91030556,-84.5805,0.5394866048195097,-1.4762082079830638,USC00092738,20.13480295964437
778,02357000,31.04027778,-84.74,0.5417550479946361,-1.4789920081399948,USC00092738,8.982007457802203
779,02358000,30.7010251,-84.8590871,0.5358339717324213,-1.4810704701316466,USC00085377,10.442521905274702
780,02358789,30.77297064,-85.2163178,0.5370896582875466,-1.4873053220358508,USW00003818,4.735715641329199
781,02359000,30.53408319,-85.1651996,0.5329202857433534,-1.4864131411381576,USC00085377,15.975497338740677
782,02359170,29.94937094,-85.0154686,0.5227151318041091,-1.4837998421958543,USW00012832,14.967426927480796
783,02359500,30.3846406,-85.5565932,0.5303120205051454,-1.4932442481293913,USC00086842,11.227572699699573
784,02361000,31.3429492,-85.6104912,0.5470376608253227,-1.4941849456896312,USW00013839,9.605653447516161
785,02361500,31.15934229,-85.7843789,0.5438331157164098,-1.4972198585833514,USC00013251,9.80242857893752
786,02362000,31.0412902,-85.8521574,0.5417727180570491,-1.4984028165704144,USC00013251,1.1228225234001512
787,02362240,31.27239318,-85.9582737,0.5458062259692198,-1.5002548953954487,USC00012675,3.869291703836796
788,02363000,31.59488716,-85.7829975,0.5514348077380804,-1.4971957486050642,USC00018323,18.425805892694008
789,02364000,31.4134998,-86.0630019,0.5482690010845802,-1.5020827473051357,USC00012675,12.533093060230211
790,02364500,31.11267588,-86.0993868,0.5430186332118242,-1.5027177836081447,USC00013251,14.470599540217727
791,02365200,30.94990438,-85.84299,0.5401777346084142,-1.4982428152565672,USC00013251,6.325826592602113
792,02365470,30.8571301,-85.7621545,0.5385585179612471,-1.496831969629071,USW00063871,9.567595383041768
793,02365500,30.77574389,-85.827711,0.5371380606310276,-1.4979761464001549,USW00063871,14.275522646573021
794,02365769,30.6246363,-85.9424358,0.5345007356607739,-1.499978471893847,USW00063871,25.371765880896763
795,02366000,30.62685899,-85.7121531,0.534539528919525,-1.4959592805684645,USC00081544,14.328155266096921
796,02366500,30.4510296,-85.89826819,0.5314707271422519,-1.49920760167661,USC00086842,19.881786855988473
797,02366996,30.66908,-86.1866092,0.5352764245575425,-1.504240101669636,USC00086240,20.535234071423837
798,02367900,30.92518288,-86.5593967,0.5397462630373825,-1.5107464709549143,USW00013884,10.287505849301262
799,02368000,30.7529664,-86.6291207,0.5367405184351874,-1.5119633843225748,USW00013884,6.594048391733702
800,02368500,30.7960205,-86.3068906,0.5374919542366704,-1.5063394081285444,USW00013884,12.847412325173792
801,02369000,30.69741268,-86.570786,0.5357709231094565,-1.5109452517394117,USW00013884,6.367776119253885
802,02369600,30.569639,-86.9235732,0.5335408516960668,-1.5171025499383037,USW00053848,4.838740690211124
803,02369800,31.02767985,-86.7099567,0.5415351726372003,-1.513374238676717,USW00013884,20.42249496784475
804,02370000,30.8335197,-86.7346786,0.5381464387435343,-1.5138057172290658,USW00013884,13.129350445843562
805,02370500,30.70852375,-86.972186,0.535964847864376,-1.5179510033569168,USW00093841,2.7039364470633087
806,02371500,31.57349458,-86.2516226,0.5510614367815841,-1.5053747995575522,USW00053843,20.11400144153908
807,02372250,31.59627177,-86.40551809,0.5514589737414365,-1.508060782562022,USC00013519,17.936460288220868
808,02372422,31.3612799,-86.5196826,0.547357591894518,-1.510053329150448,USW00053843,8.258449136539168
809,02372430,31.34822474,-86.5294047,0.5471297363681433,-1.5102230118056563,USW00053843,8.446466993001268
810,02373000,31.4537758,-86.7869139,0.5489719498941135,-1.514717395199833,USW00053820,15.395559307259514
811,02374250,31.06712374,-87.0616352,0.5422235983874948,-1.519512186410192,USC00011080,5.189667128449282
812,02374500,31.41850006,-86.9866403,0.548356272085036,-1.5182032784829882,USW00053820,3.399894766101155
813,02374700,31.10101137,-87.06885829,0.5428150491066923,-1.5196382531128596,USC00011080,3.0370044307377912
814,02374745,31.1298991,-87.0871928,0.5433192351086196,-1.5199582506790996,USW00063899,2.344052839727416
815,02374950,31.12962115,-87.3705353,0.5433143839659635,-1.5249035102149318,USC00010402,5.421047620448757
816,02375500,30.96518304,-87.2341395,0.5404443975307069,-1.52252295441904,USC00011080,16.39690277160957
817,02376033,30.6701917,-87.2669179,0.535295827382837,-1.5230950454225756,USW00013899,14.100186258011487
818,02376100,30.44825279,-87.2905288,0.5314222626650495,-1.5235071333669348,USW00013899,6.507153018260812
819,02376115,30.49825159,-87.3358086,0.5322949063470958,-1.5242974149615791,USW00013899,8.974788298935485
820,02376293,30.97851588,-87.5280384,0.5406770994873485,-1.5276524578920296,USC00010402,15.01000071514354
821,02376500,30.69027778,-87.4402778,0.5356463956126559,-1.5261207464685038,USW00013899,21.025427601109183
822,02377560,30.63713636,-87.6072077,0.5347189028644708,-1.5290342228435287,USW00063869,17.106156556029276
823,02377570,30.6057484,-87.5472057,0.5341710796169865,-1.5279869903857473,USW00063869,19.941655691727387
824,02378170,30.3882541,-87.652763,0.5303750879776662,-1.5298293128202622,USW00063869,17.296449777711523
825,02378300,30.40658669,-87.7369323,0.5306950520335844,-1.5312983442343615,USW00063869,12.831997230161322
826,02378500,30.54547146,-87.79860149,0.5331190485509595,-1.5323746746468991,USW00063869,4.598755585118878
827,02379500,34.68413889,-84.4588056,0.6053524218495113,-1.474084240021825,USC00094648,14.413121593438934
828,02380500,34.6758611,-84.5068333,0.6052079471592227,-1.474922481518985,USC00094648,14.248313141691032
829,02381090,34.70338889,-84.5395278,0.6056883977305203,-1.4754931081912783,USC00091863,13.310009729843918
830,02381600,34.57044444,-84.46888889,0.6033680793557673,-1.4742602266317584,USC00094648,6.6668093398329065
831,02382200,34.52277778,-84.6111111,0.6025361391953385,-1.4767424724657212,USC00094648,9.941027305635041
832,02382500,34.60380556,-84.6957778,0.6039503407419202,-1.4782201851475194,USC00091863,11.360541144237922
833,02383520,34.57625,-84.8603056,0.6034694054926893,-1.4810917369685823,USC00091863,13.713067257610762
834,02384500,34.8275,-84.8509722,0.6078545452383252,-1.4809288384081765,USC00091863,6.863131299648557
835,02384540,34.87194444,-84.7212778,0.6086302470505301,-1.4786652441067778,USC00091863,8.220992170022392
836,02385170,34.7433333,-84.8805278,0.6063855592027869,-1.4814446809405788,USC00091863,6.6844490455781935
837,02385500,34.78844444,-84.9750278,0.6071728971251149,-1.4830940170837137,USC00091863,12.145425375205084
838,02385800,34.71666667,-84.77,0.6059201387088757,-1.479515606915593,USC00091863,2.8954065849331014
839,02387600,34.4948611,-84.9654167,0.6020489012131129,-1.4829262717439753,USW00093801,15.087730536504475
840,02388320,34.37166667,-85.26388889,0.5998987527894953,-1.4881355941851133,USW00093801,6.090360574209948
841,02388350,34.3608333,-85.1401667,0.5997096748139086,-1.4859762346118353,USW00093801,1.4955744611906312
842,02388975,34.4090833,-84.0198056,0.6005517961779957,-1.4664222446055697,USC00093621,11.801513755742405
843,02389150,34.35805556,-84.1133333,0.5996611941051441,-1.468054610912387,USC00092408,8.984245053552984
844,02390000,34.42627778,-84.2125278,0.6008518964671641,-1.4697858815372569,USC00094648,13.74077778444875
845,02390140,34.29316667,-84.2635556,0.5985286693266797,-1.4706764846573062,USC00092408,8.929469904784442
846,02391540,34.31088889,-84.4034722,0.5988379804164425,-1.4731184900055019,USC00094648,11.65070530796796
847,02391840,34.265,-84.47388889,0.598037068195857,-1.474347493094358,USC00094648,14.651002985956247
848,02391860,34.2508333,-84.4691667,0.5977898126367147,-1.4742650753309534,USC00094648,15.599447332642937
849,02392000,34.24019444,-84.4945278,0.5976041295010561,-1.474707710027881,USC00090181,14.424150638901523
850,02392360,34.2633333,-84.5954444,0.598007978793214,-1.476469036967799,USC00090181,10.260032628096006
851,02392780,34.1225,-84.5045833,0.5955499740117651,-1.474883211610815,USC00090181,13.220580300284622
852,02392950,34.05638889,-84.5355556,0.594396117470117,-1.4754237802227306,USC00092485,12.978922318783452
853,02392975,34.0683333,-84.5355556,0.594604586751825,-1.4754237802227306,USC00090181,12.974057292110434
854,02393377,34.01694444,-84.6433333,0.5937076819459788,-1.4773048559479571,USC00092485,6.305489955165325
855,02393419,33.99527778,-84.6930556,0.5933295273910686,-1.4781726737946215,USC00092485,3.331552411792535
856,02394000,34.1629722,-84.7410833,0.5962563471572907,-1.4790109152917816,USC00090181,0.6489463579747167
857,02394670,34.1427222,-84.839,0.5959029179837619,-1.4807198840994693,USW00053873,1.4627306252783727
858,02394820,33.9974722,-85.0536944,0.5933678272452401,-1.4844670082650628,USC00091732,11.157803365788373
859,02395000,34.20930556,-84.97875,0.5970650168428026,-1.4831589817291315,USW00053873,9.530985274709366
860,02395120,34.24277778,-84.8897222,0.5976492172897544,-1.4816051534933241,USW00053873,8.59659704670605
861,02395980,34.2321111,-85.1169444,0.5974630486034979,-1.4855709290169492,USC00097600,2.447926018283524
862,02397000,34.2005,-85.2564167,0.5969113308283206,-1.4880051798672786,USC00097600,6.2776559638473985
863,02397410,33.99694444,-85.2660556,0.5933586160955798,-1.4881734104085491,USC00091732,4.659977223522654
864,02397500,34.06019444,-85.3135556,0.5944625368474662,-1.4890024418032464,USC00091732,4.560476175969407
865,02397530,34.20176124,-85.447458,0.5969333436189785,-1.491339479559569,USC00011490,14.025051050225155
866,02398000,34.46638889,-85.3361111,0.6015519674032936,-1.48939610954268,USC00098436,3.1744627446747575
867,02398300,34.29036965,-85.5091268,0.5984798521184357,-1.492415803165323,USC00098436,13.231533069927348
868,02399200,34.2889813,-85.6805204,0.5984556208397656,-1.4954071858021691,USC00011490,9.605755662188832
869,02400100,34.06509836,-85.6141287,0.5945481263977206,-1.4942484320411726,USC00011490,7.121250113632808
870,02400496,34.01398655,-85.9702488,0.5936560570265669,-1.500463900318704,USC00013154,1.1442393352740927
871,02400500,34.0103752,-85.9977494,0.5935930270786249,-1.500943876334978,USC00013154,0.9791676583778224
872,02400680,34.43814386,-85.7671907,0.601058998632469,-1.4969198679008602,USC00013043,2.4897467931271176
873,02401000,34.0981515,-86.0380286,0.5951250125188433,-1.5016468809950474,USC00013154,6.001984427506424
874,02401390,33.8398211,-86.2627559,0.5906162964808493,-1.5055691122991643,USC00016121,10.87566888185737
875,02403310,33.60204998,-85.7852411,0.5864664075706947,-1.497234906812162,USW00013871,4.17737142628208
876,02404400,33.5484383,-86.0969163,0.5855307072371692,-1.502674665248974,USW00073803,2.815063253662555
877,02405500,33.44760728,-86.386924,0.5837708739500249,-1.5077362544701098,USC00011620,11.516293500406803
878,02406500,33.35955497,-86.2341414,0.5822340712265381,-1.5050696950603524,USC00018024,6.9382962426888914
879,02406930,33.21178164,-86.273308,0.5796549400714021,-1.5057532811871641,USC00017999,3.6068025222440654
880,02407514,33.32066689,-86.4952592,0.5815553461907592,-1.5096270604059165,USC00011620,9.12584981411789
881,02407526,33.24122519,-86.4583132,0.5801688269623777,-1.5089822310604748,USC00011620,7.311252371412968
882,02408540,32.9167896,-86.2702507,0.5745063577062273,-1.505699921235943,USC00010160,18.785862531413947
883,02411600,32.53707835,-86.208857,0.567879146186864,-1.504628399030961,USC00015553,19.152070140876532
884,02411930,33.74138889,-85.33613889,0.5888983303263349,-1.4893965945696792,USC00013775,17.090113067920917
885,02412000,33.622885,-85.5132894,0.5868300472694136,-1.4924884542407664,USC00013775,5.700140721686752
886,02413000,33.59680556,-85.0794167,0.5863748751743373,-1.4849159470912485,USC00091640,0.07335207288082475
887,02413210,33.49269444,-85.2793056,0.5845577933423984,-1.4884046665344384,USC00091640,13.530560831651938
888,02413300,33.43733498,-85.399118,0.5835915884932723,-1.490495787399155,USC00013775,18.694523346216346
889,02414500,33.11678684,-85.5607875,0.5779969680391286,-1.4933174524742079,USC00017025,15.862191346907567
890,02414715,32.97734526,-85.7396808,0.5755632533539455,-1.4964397295689658,USC00010160,12.283790528735869
891,02415000,33.06539786,-85.8780186,0.577100061138887,-1.4988541796589312,USC00010160,9.238373712860149
892,02418230,32.62680015,-85.5880076,0.5694450870076798,-1.49379253284193,USC00010425,7.391815287956432
893,02418760,32.5481918,-85.4805044,0.5680731124806196,-1.4919162480455,USC00010425,3.6338520237658987
894,02419000,32.4768045,-85.69495359,0.5668271690515108,-1.4956590924892348,USC00010425,15.826000607903122
895,02419500,32.44902654,-85.897458,0.5663423521900235,-1.4991934611935434,USC00015553,22.821745125990947
896,02419890,32.43985898,-86.1955222,0.5661823480836493,-1.5043956628658663,USC00015553,12.49687667916406
897,02419988,32.3922361,-86.3154056,0.5653511720283672,-1.5064880229143518,USW00013895,8.35337236378128
898,02420000,32.41152597,-86.40830579,0.5656878437721489,-1.5081094371055799,USW00013895,7.726657269240256
899,02421000,32.30736239,-86.2994126,0.5638698463404844,-1.5062088924070802,USC00015553,5.767916510072485
